pop,den,geometry,area
757,121.12,"POLYGON((24.2584079481428 55.0808580981667, 24.2623231746561 55.080849728917, 24.2623378739715 55.0830958308662, 24.258422428074 55.0831042008108, 24.2584079481428 55.0808580981667))",62500.0
54,8.64,"POLYGON((24.258422428074 55.0831042008108, 24.2623378739715 55.0830958308662, 24.2623525753367 55.0853419319791, 24.2584369100243 55.0853503026186, 24.258422428074 55.0831042008108))",62500.0
78,12.48,"POLYGON((24.2584369100243 55.0853503026186, 24.2623525753367 55.0853419319791, 24.2623672787521 55.0875880322556, 24.2584513939942 55.0875964035902, 24.2584369100243 55.0853503026186))",62500.0
54,8.64,"POLYGON((24.2584513939942 55.0875964035902, 24.2623672787521 55.0875880322556, 24.2623819842179 55.0898341316958, 24.258465879984 55.0898425037256, 24.2584513939942 55.0875964035902))",62500.0
55,8.8,"POLYGON((24.258465879984 55.0898425037256, 24.2623819842179 55.0898341316958, 24.2623966917347 55.0920802302997, 24.2584803679941 55.0920886030247, 24.258465879984 55.0898425037256))",62500.0
18,2.88,"POLYGON((24.2584803679941 55.0920886030247, 24.2623966917347 55.0920802302997, 24.2624114013028 55.0943263280674, 24.2584948580249 55.0943347014877, 24.2584803679941 55.0920886030247))",62500.0
8,1.28,"POLYGON((24.26272347996 55.7366846396593, 24.2667040907008 55.7366760641313, 24.2667194055156 55.7389219228993, 24.2627385662047 55.7389304991456, 24.26272347996 55.7366846396593))",62500.0
8,1.28,"POLYGON((24.2627385662047 55.7389304991456, 24.2667194055156 55.7389219228993, 24.2667347224983 55.7411677808381, 24.2627536545849 55.7411763578028, 24.2627385662047 55.7389304991456))",62500.0
5,0.8,"POLYGON((24.2621762941526 55.0583886634198, 24.266089326459 55.0583801753693, 24.2661042243766 55.0606262849788, 24.2621909729919 55.0606347737339, 24.2621762941526 55.0583886634198))",62500.0
21,3.36,"POLYGON((24.2621909729919 55.0606347737339, 24.2661042243766 55.0606262849788, 24.2661191243706 55.0628723937517, 24.2622056538771 55.0628808832115, 24.2621909729919 55.0606347737339))",62500.0
55,8.8,"POLYGON((24.2622056538771 55.0628808832115, 24.2661191243706 55.0628723937517, 24.2661340264413 55.065118501688, 24.2622203368085 55.0651269918525, 24.2622056538771 55.0628808832115))",62500.0
9,1.44,"POLYGON((24.2622203368085 55.0651269918525, 24.2661340264413 55.065118501688, 24.2661489305893 55.0673646087876, 24.2622350217866 55.0673730996568, 24.2622203368085 55.0651269918525))",62500.0
308,49.28,"POLYGON((24.2622350217866 55.0673730996568, 24.2661489305893 55.0673646087876, 24.2661638368148 55.0696107150506, 24.2622497088116 55.0696192066247, 24.2622350217866 55.0673730996568))",62500.0
44,7.04,"POLYGON((24.2622497088116 55.0696192066247, 24.2661638368148 55.0696107150506, 24.2661787451183 55.071856820477, 24.2622643978841 55.0718653127561, 24.2622497088116 55.0696192066247))",62500.0
458,73.28,"POLYGON((24.2622643978841 55.0718653127561, 24.2661787451183 55.071856820477, 24.2661936555002 55.0741029250668, 24.2622790890044 55.074111418051, 24.2622643978841 55.0718653127561))",62500.0
1023,163.68,"POLYGON((24.2622790890044 55.074111418051, 24.2661936555002 55.0741029250668, 24.2662085679608 55.0763490288201, 24.262293782173 55.0763575225094, 24.2622790890044 55.074111418051))",62500.0
183,29.28,"POLYGON((24.262293782173 55.0763575225094, 24.2662085679608 55.0763490288201, 24.2662234825007 55.0785951317369, 24.26230847739 55.0786036261314, 24.262293782173 55.0763575225094))",62500.0
265,42.4,"POLYGON((24.26230847739 55.0786036261314, 24.2662234825007 55.0785951317369, 24.26623839912 55.0808412338172, 24.2623231746561 55.080849728917, 24.26230847739 55.0786036261314))",62500.0
183,29.28,"POLYGON((24.2623231746561 55.080849728917, 24.26623839912 55.0808412338172, 24.2662533178193 55.0830873350611, 24.2623378739715 55.0830958308662, 24.2623231746561 55.080849728917))",62500.0
6,0.96,"POLYGON((24.2623378739715 55.0830958308662, 24.2662533178193 55.0830873350611, 24.266268238599 55.0853334354685, 24.2623525753367 55.0853419319791, 24.2623378739715 55.0830958308662))",62500.0
3,0.48,"POLYGON((24.2623525753367 55.0853419319791, 24.266268238599 55.0853334354685, 24.2662831614594 55.0875795350395, 24.2623672787521 55.0875880322556, 24.2623525753367 55.0853419319791))",62500.0
3,0.48,"POLYGON((24.2623819842179 55.0898341316958, 24.2662980864009 55.0898256337741, 24.2663130134239 55.0920717316724, 24.2623966917347 55.0920802302997, 24.2623819842179 55.0898341316958))",62500.0
12,1.92,"POLYGON((24.2623966917347 55.0920802302997, 24.2663130134239 55.0920717316724, 24.2663279425289 55.0943178287343, 24.2624114013028 55.0943263280674, 24.2623966917347 55.0920802302997))",62500.0
3,0.48,"POLYGON((24.2624261129226 55.0965724249988, 24.2663428737162 55.0965639249598, 24.2663578069863 55.0988100203491, 24.2624408265945 55.098818521094, 24.2624261129226 55.0965724249988))",62500.0
3,0.48,"POLYGON((24.2667040907008 55.7366760641313, 24.2706846992741 55.7366673596514, 24.2707002426586 55.7389132176903, 24.2667194055156 55.7389219228993, 24.2667040907008 55.7366760641313))",62500.0
4,0.64,"POLYGON((24.2667500416494 55.7434136379478, 24.2707313360289 55.7434049312804, 24.2707468860155 55.7456507868317, 24.2667653629691 55.7456594942284, 24.2667500416494 55.7434136379478))",62500.0
15,2.4,"POLYGON((24.266089326459 55.0583801753693, 24.2700023566894 55.0583715615732, 24.2700174736849 55.0606176704677, 24.2661042243766 55.0606262849788, 24.266089326459 55.0583801753693))",62500.0
30,4.8,"POLYGON((24.2661042243766 55.0606262849788, 24.2700174736849 55.0606176704677, 24.2700325927873 55.0628637785255, 24.2661191243706 55.0628723937517, 24.2661042243766 55.0606262849788))",62500.0
29,4.64,"POLYGON((24.2661191243706 55.0628723937517, 24.2700325927873 55.0628637785255, 24.270047713997 55.0651098857466, 24.2661340264413 55.065118501688, 24.2661191243706 55.0628723937517))",62500.0
11,1.76,"POLYGON((24.2661340264413 55.065118501688, 24.270047713997 55.0651098857466, 24.2700628373145 55.0673559921309, 24.2661489305893 55.0673646087876, 24.2661340264413 55.065118501688))",62500.0
22,3.52,"POLYGON((24.2661489305893 55.0673646087876, 24.2700628373145 55.0673559921309, 24.2700779627401 55.0696020976786, 24.2661638368148 55.0696107150506, 24.2661489305893 55.0673646087876))",62500.0
47,7.52,"POLYGON((24.2661638368148 55.0696107150506, 24.2700779627401 55.0696020976786, 24.2700930902742 55.0718482023896, 24.2661787451183 55.071856820477, 24.2661638368148 55.0696107150506))",62500.0
176,28.16,"POLYGON((24.2661787451183 55.071856820477, 24.2700930902742 55.0718482023896, 24.2701082199172 55.0740943062639, 24.2661936555002 55.0741029250668, 24.2661787451183 55.071856820477))",62500.0
260,41.6,"POLYGON((24.2661936555002 55.0741029250668, 24.2701082199172 55.0740943062639, 24.2701233516696 55.0763404093017, 24.2662085679608 55.0763490288201, 24.2661936555002 55.0741029250668))",62500.0
238,38.08,"POLYGON((24.26623839912 55.0808412338172, 24.270153621504 55.0808326128675, 24.2701687595868 55.0830787133955, 24.2662533178193 55.0830873350611, 24.26623839912 55.0808412338172))",62500.0
626,100.16,"POLYGON((24.2662533178193 55.0830873350611, 24.2701687595868 55.0830787133955, 24.2701838997805 55.085324813087, 24.266268238599 55.0853334354685, 24.2662533178193 55.0830873350611))",62500.0
191,30.56,"POLYGON((24.266268238599 55.0853334354685, 24.2701838997805 55.085324813087, 24.2701990420856 55.087570911942, 24.2662831614594 55.0875795350395, 24.266268238599 55.0853334354685))",62500.0
110,17.6,"POLYGON((24.2662831614594 55.0875795350395, 24.2701990420856 55.087570911942, 24.2702141865024 55.0898170099606, 24.2662980864009 55.0898256337741, 24.2662831614594 55.0875795350395))",62500.0
34,5.44,"POLYGON((24.2662980864009 55.0898256337741, 24.2702141865024 55.0898170099606, 24.2702293330313 55.0920631071427, 24.2663130134239 55.0920717316724, 24.2662980864009 55.0898256337741))",62500.0
18,2.88,"POLYGON((24.2663130134239 55.0920717316724, 24.2702293330313 55.0920631071427, 24.2702444816728 55.0943092034884, 24.2663279425289 55.0943178287343, 24.2663130134239 55.0920717316724))",62500.0
6,0.96,"POLYGON((24.2663279425289 55.0943178287343, 24.2702444816728 55.0943092034884, 24.2702596324272 55.0965552989977, 24.2663428737162 55.0965639249598, 24.2663279425289 55.0943178287343))",62500.0
4,0.64,"POLYGON((24.2706846992741 55.7366673596514, 24.2746653056476 55.7366585262197, 24.2746810776015 55.7389043835188, 24.2707002426586 55.7389132176903, 24.2706846992741 55.7366673596514))",62500.0
5,0.8,"POLYGON((24.2707157882434 55.7411590749, 24.2746968517879 55.7411502399885, 24.2747126282074 55.7433960956289, 24.2707313360289 55.7434049312804, 24.2707157882434 55.7411590749))",62500.0
11,1.76,"POLYGON((24.2700174736849 55.0606176704677, 24.2739307208863 55.0606089302007, 24.2739460590967 55.062855037533, 24.2700325927873 55.0628637785255, 24.2700174736849 55.0606176704677))",62500.0
29,4.64,"POLYGON((24.2700325927873 55.0628637785255, 24.2739460590967 55.062855037533, 24.273961399445 55.0651011440285, 24.270047713997 55.0651098857466, 24.2700325927873 55.0628637785255))",62500.0
24,3.84,"POLYGON((24.270047713997 55.0651098857466, 24.273961399445 55.0651011440285, 24.2739767419315 55.0673472496871, 24.2700628373145 55.0673559921309, 24.270047713997 55.0651098857466))",62500.0
216,34.56,"POLYGON((24.2700628373145 55.0673559921309, 24.2739767419315 55.0673472496871, 24.2739920865568 55.069593354509, 24.2700779627401 55.0696020976786, 24.2700628373145 55.0673559921309))",62500.0
761,121.76,"POLYGON((24.2700779627401 55.0696020976786, 24.2739920865568 55.069593354509, 24.2740074333211 55.0718394584942, 24.2700930902742 55.0718482023896, 24.2700779627401 55.0696020976786))",62500.0
944,151.04,"POLYGON((24.2700930902742 55.0718482023896, 24.2740074333211 55.0718394584942, 24.2740227822249 55.0740855616426, 24.2701082199172 55.0740943062639, 24.2700930902742 55.0718482023896))",62500.0
392,62.72,"POLYGON((24.2701082199172 55.0740943062639, 24.2740227822249 55.0740855616426, 24.2740381332687 55.0763316639543, 24.2701233516696 55.0763404093017, 24.2701082199172 55.0740943062639))",62500.0
156,24.96,"POLYGON((24.270153621504 55.0808326128675, 24.2740688417774 55.0808238660678, 24.2740841992433 55.0830699658695, 24.2701687595868 55.0830787133955, 24.270153621504 55.0808326128675))",62500.0
325,52.0,"POLYGON((24.2701687595868 55.0830787133955, 24.2740841992433 55.0830699658695, 24.2740995588507 55.0853160648347, 24.2701838997805 55.085324813087, 24.2701687595868 55.0830787133955))",62500.0
145,23.2,"POLYGON((24.2701838997805 55.085324813087, 24.2740995588507 55.0853160648347, 24.2741149206 55.0875621629634, 24.2701990420856 55.087570911942, 24.2701838997805 55.085324813087))",62500.0
131,20.96,"POLYGON((24.2701990420856 55.087570911942, 24.2741149206 55.0875621629634, 24.2741302844917 55.0898082602554, 24.2702141865024 55.0898170099606, 24.2701990420856 55.087570911942))",62500.0
132,21.12,"POLYGON((24.2702141865024 55.0898170099606, 24.2741302844917 55.0898082602554, 24.2741456505261 55.092054356711, 24.2702293330313 55.0920631071427, 24.2702141865024 55.0898170099606))",62500.0
108,17.28,"POLYGON((24.2702293330313 55.0920631071427, 24.2741456505261 55.092054356711, 24.2741610187037 55.09430045233, 24.2702444816728 55.0943092034884, 24.2702293330313 55.0920631071427))",62500.0
3,0.48,"POLYGON((24.2702596324272 55.0965552989977, 24.2741763890248 55.0965465471125, 24.2741917614899 55.0987926410586, 24.270274785295 55.0988013936706, 24.2702596324272 55.0965552989977))",62500.0
3,0.48,"POLYGON((24.2746653056476 55.7366585262197, 24.2786459097889 55.7366495638364, 24.2786619103116 55.7388954203848, 24.2746810776015 55.7389043835188, 24.2746653056476 55.7366585262197))",62500.0
3,0.48,"POLYGON((24.2739307208863 55.0606089302007, 24.2778439659502 55.060600064178, 24.2778595232682 55.0628461707743, 24.2739460590967 55.062855037533, 24.2739307208863 55.0606089302007))",62500.0
38,6.08,"POLYGON((24.2739460590967 55.062855037533, 24.2778595232682 55.0628461707743, 24.2778750827547 55.0650922765337, 24.273961399445 55.0651011440285, 24.2739460590967 55.062855037533))",62500.0
34,5.44,"POLYGON((24.273961399445 55.0651011440285, 24.2778750827547 55.0650922765337, 24.2778906444099 55.0673383814563, 24.2739767419315 55.0673472496871, 24.273961399445 55.0651011440285))",62500.0
296,47.36,"POLYGON((24.2739767419315 55.0673472496871, 24.2778906444099 55.0673383814563, 24.2779062082344 55.069584485542, 24.2739920865568 55.069593354509, 24.2739767419315 55.0673472496871))",62500.0
419,67.04,"POLYGON((24.2739920865568 55.069593354509, 24.2779062082344 55.069584485542, 24.2779217742285 55.0718305887908, 24.2740074333211 55.0718394584942, 24.2739920865568 55.069593354509))",62500.0
9,1.44,"POLYGON((24.2740074333211 55.0718394584942, 24.2779217742285 55.0718305887908, 24.2779373423927 55.0740766912028, 24.2740227822249 55.0740855616426, 24.2740074333211 55.0718394584942))",62500.0
17,2.72,"POLYGON((24.2740227822249 55.0740855616426, 24.2779373423927 55.0740766912028, 24.2779529127274 55.0763227927781, 24.2740381332687 55.0763316639543, 24.2740227822249 55.0740855616426))",62500.0
636,101.76,"POLYGON((24.2740381332687 55.0763316639543, 24.2779529127274 55.0763227927781, 24.2779684852329 55.0785688935166, 24.2740534864527 55.0785777654294, 24.2740381332687 55.0763316639543))",62500.0
630,100.8,"POLYGON((24.2740534864527 55.0785777654294, 24.2779684852329 55.0785688935166, 24.2779840599098 55.0808149934184, 24.2740688417774 55.0808238660678, 24.2740534864527 55.0785777654294))",62500.0
1017,162.72,"POLYGON((24.2740688417774 55.0808238660678, 24.2779840599098 55.0808149934184, 24.2779996367583 55.0830610924835, 24.2740841992433 55.0830699658695, 24.2740688417774 55.0808238660678))",62500.0
63,10.08,"POLYGON((24.2740841992433 55.0830699658695, 24.2779996367583 55.0830610924835, 24.278015215779 55.0853071907119, 24.2740995588507 55.0853160648347, 24.2740841992433 55.0830699658695))",62500.0
25,4.0,"POLYGON((24.2740995588507 55.0853160648347, 24.278015215779 55.0853071907119, 24.2780307969721 55.0875532881036, 24.2741149206 55.0875621629634, 24.2740995588507 55.0853160648347))",62500.0
8,1.28,"POLYGON((24.2741149206 55.0875621629634, 24.2780307969721 55.0875532881036, 24.2780463803383 55.0897993846587, 24.2741302844917 55.0898082602554, 24.2741149206 55.0875621629634))",62500.0
38,6.08,"POLYGON((24.2741302844917 55.0898082602554, 24.2780463803383 55.0897993846587, 24.2780619658778 55.0920454803772, 24.2741456505261 55.092054356711, 24.2741302844917 55.0898082602554))",62500.0
62,9.92,"POLYGON((24.2741456505261 55.092054356711, 24.2780619658778 55.0920454803772, 24.278077553591 55.0942915752592, 24.2741610187037 55.09430045233, 24.2741456505261 55.092054356711))",62500.0
3,0.48,"POLYGON((24.2741610187037 55.09430045233, 24.278077553591 55.0942915752592, 24.2780931434785 55.0965376693045, 24.2741763890248 55.0965465471125, 24.2741610187037 55.09430045233))",62500.0
9,1.44,"POLYGON((24.2741763890248 55.0965465471125, 24.2780931434785 55.0965376693045, 24.2781087355405 55.0987837625133, 24.2741917614899 55.0987926410586, 24.2741763890248 55.0965465471125))",62500.0
3,0.48,"POLYGON((24.2741917614899 55.0987926410586, 24.2781087355405 55.0987837625133, 24.2781243297775 55.1010298548856, 24.2742071360994 55.1010387341683, 24.2741917614899 55.0987926410586))",62500.0
3,0.48,"POLYGON((24.2786299115307 55.7344037064586, 24.2826102848714 55.7343946158852, 24.2826265116657 55.7366404725017, 24.2786459097889 55.7366495638364, 24.2786299115307 55.7344037064586))",62500.0
44,7.04,"POLYGON((24.2778595232682 55.0628461707743, 24.2817729852713 55.0628371782496, 24.2817887638955 55.0650832832626, 24.2778750827547 55.0650922765337, 24.2778595232682 55.0628461707743))",62500.0
54,8.64,"POLYGON((24.2778750827547 55.0650922765337, 24.2817887638955 55.0650832832626, 24.2818045447191 55.0673293874385, 24.2778906444099 55.0673383814563, 24.2778750827547 55.0650922765337))",62500.0
10,1.6,"POLYGON((24.2778906444099 55.0673383814563, 24.2818045447191 55.0673293874385, 24.2818203277424 55.0695754907776, 24.2779062082344 55.069584485542, 24.2778906444099 55.0673383814563))",62500.0
388,62.08,"POLYGON((24.2779062082344 55.069584485542, 24.2818203277424 55.0695754907776, 24.2818361129659 55.0718215932797, 24.2779217742285 55.0718305887908, 24.2779062082344 55.069584485542))",62500.0
298,47.68,"POLYGON((24.2779217742285 55.0718305887908, 24.2818361129659 55.0718215932797, 24.2818519003901 55.0740676949449, 24.2779373423927 55.0740766912028, 24.2779217742285 55.0718305887908))",62500.0
40,6.4,"POLYGON((24.2779373423927 55.0740766912028, 24.2818519003901 55.0740676949449, 24.2818676900153 55.0763137957733, 24.2779529127274 55.0763227927781, 24.2779373423927 55.0740766912028))",62500.0
736,117.76,"POLYGON((24.2779529127274 55.0763227927781, 24.2818676900153 55.0763137957733, 24.2818834818419 55.0785598957648, 24.2779684852329 55.0785688935166, 24.2779529127274 55.0763227927781))",62500.0
1144,183.04,"POLYGON((24.2779684852329 55.0785688935166, 24.2818834818419 55.0785598957648, 24.2818992758704 55.0808059949195, 24.2779840599098 55.0808149934184, 24.2779684852329 55.0785688935166))",62500.0
1023,163.68,"POLYGON((24.2779840599098 55.0808149934184, 24.2818992758704 55.0808059949195, 24.2819150721012 55.0830520932374, 24.2779996367583 55.0830610924835, 24.2779840599098 55.0808149934184))",62500.0
221,35.36,"POLYGON((24.2779996367583 55.0830610924835, 24.2819150721012 55.0830520932374, 24.2819308705347 55.0852981907186, 24.278015215779 55.0853071907119, 24.2779996367583 55.0830610924835))",62500.0
124,19.84,"POLYGON((24.278015215779 55.0853071907119, 24.2819308705347 55.0852981907186, 24.2819466711713 55.087544287363, 24.2780307969721 55.0875532881036, 24.278015215779 55.0853071907119))",62500.0
40,6.4,"POLYGON((24.2780307969721 55.0875532881036, 24.2819466711713 55.087544287363, 24.2819624740115 55.0897903831707, 24.2780463803383 55.0897993846587, 24.2780307969721 55.0875532881036))",62500.0
3,0.48,"POLYGON((24.2780463803383 55.0897993846587, 24.2819624740115 55.0897903831707, 24.2819782790557 55.0920364781417, 24.2780619658778 55.0920454803772, 24.2780463803383 55.0897993846587))",62500.0
5,0.8,"POLYGON((24.2780619658778 55.0920454803772, 24.2819782790557 55.0920364781417, 24.2819940863042 55.0942825722761, 24.278077553591 55.0942915752592, 24.2780619658778 55.0920454803772))",62500.0
11,1.76,"POLYGON((24.2780931434785 55.0965376693045, 24.2820098957575 55.0965286655737, 24.2820257074161 55.0987747580347, 24.2781087355405 55.0987837625133, 24.2780931434785 55.0965376693045))",62500.0
5,0.8,"POLYGON((24.2781087355405 55.0987837625133, 24.2820257074161 55.0987747580347, 24.2820415212802 55.1010208496592, 24.2781243297775 55.1010298548856, 24.2781087355405 55.0987837625133))",62500.0
6,0.96,"POLYGON((24.2824967615863 55.7186735963407, 24.2864755337864 55.7186643822295, 24.2864919728244 55.7209102438819, 24.282512972315 55.7209194587646, 24.2824967615863 55.7186735963407))",62500.0
4,0.64,"POLYGON((24.282512972315 55.7209194587646, 24.2864919728244 55.7209102438819, 24.2865084141885 55.7231561047045, 24.2825291853374 55.7231653203589, 24.282512972315 55.7209194587646))",62500.0
3,0.48,"POLYGON((24.2825778381717 55.7299029001635, 24.2865577522417 55.7298936821937, 24.2865742029146 55.7321395396974, 24.2825940603736 55.7321487584391, 24.2825778381717 55.7299029001635))",62500.0
8,1.28,"POLYGON((24.2826265116657 55.7366404725017, 24.2866071112457 55.7366312522156, 24.2866235689048 55.7388771072303, 24.2826427407569 55.7388863282886, 24.2826265116657 55.7366404725017))",62500.0
3,0.48,"POLYGON((24.2826427407569 55.7388863282886, 24.2866235689048 55.7388771072303, 24.2866400288936 55.7411229614154, 24.2826589721454 55.7411321832461, 24.2826427407569 55.7388863282886))",62500.0
32,5.12,"POLYGON((24.2817729852713 55.0628371782496, 24.2856864450755 55.0628280599591, 24.285702442837 55.0650741642151, 24.2817887638955 55.0650832832626, 24.2817729852713 55.0628371782496))",62500.0
19,3.04,"POLYGON((24.2817887638955 55.0650832832626, 24.285702442837 55.0650741642151, 24.2857184428284 55.0673202676341, 24.2818045447191 55.0673293874385, 24.2817887638955 55.0650832832626))",62500.0
281,44.96,"POLYGON((24.2818203277424 55.0695754907776, 24.2857344450501 55.069566370216, 24.2857504495027 55.0718124719609, 24.2818361129659 55.0718215932797, 24.2818203277424 55.0695754907776))",62500.0
707,113.12,"POLYGON((24.2818361129659 55.0718215932797, 24.2857504495027 55.0718124719609, 24.2857664561863 55.0740585728689, 24.2818519003901 55.0740676949449, 24.2818361129659 55.0718215932797))",62500.0
358,57.28,"POLYGON((24.2818519003901 55.0740676949449, 24.2857664561863 55.0740585728689, 24.2857824651016 55.0763046729399, 24.2818676900153 55.0763137957733, 24.2818519003901 55.0740676949449))",62500.0
506,80.96,"POLYGON((24.2818676900153 55.0763137957733, 24.2857824651016 55.0763046729399, 24.2857984762489 55.078550772174, 24.2818834818419 55.0785598957648, 24.2818676900153 55.0763137957733))",62500.0
454,72.64,"POLYGON((24.2818834818419 55.0785598957648, 24.2857984762489 55.078550772174, 24.2858144896287 55.0807968705712, 24.2818992758704 55.0808059949195, 24.2818834818419 55.0785598957648))",62500.0
71,11.36,"POLYGON((24.2819150721012 55.0830520932374, 24.2858305052413 55.0830429681315, 24.2858465230873 55.0852890648549, 24.2819308705347 55.0852981907186, 24.2819150721012 55.0830520932374))",62500.0
36,5.76,"POLYGON((24.2819308705347 55.0852981907186, 24.2858465230873 55.0852890648549, 24.2858625431669 55.0875351607416, 24.2819466711713 55.087544287363, 24.2819308705347 55.0852981907186))",62500.0
3,0.48,"POLYGON((24.2820098957575 55.0965286655737, 24.2859266458313 55.0965195359203, 24.2859426770859 55.0987656276232, 24.2820257074161 55.0987747580347, 24.2820098957575 55.0965286655737))",62500.0
7,1.12,"POLYGON((24.2820257074161 55.0987747580347, 24.2859426770859 55.0987656276232, 24.2859587105769 55.1010117184894, 24.2820415212802 55.1010208496592, 24.2820257074161 55.0987747580347))",62500.0
4,0.64,"POLYGON((24.2865084141885 55.7231561047045, 24.2904876407131 55.7231467601639, 24.2905043127773 55.7253926193741, 24.2865248578792 55.7254019646973, 24.2865084141885 55.7231561047045))",62500.0
10,1.6,"POLYGON((24.2865742029146 55.7321395396974, 24.2905543431273 55.7321301920261, 24.2905710246313 55.7343760479172, 24.2865906559158 55.7343853963714, 24.2865742029146 55.7321395396974))",62500.0
21,3.36,"POLYGON((24.2856864450755 55.0628280599591, 24.2895999026502 55.0628188159029, 24.2896161195486 55.0650649193915, 24.285702442837 55.0650741642151, 24.2856864450755 55.0628280599591))",62500.0
14,2.24,"POLYGON((24.285702442837 55.0650741642151, 24.2896161195486 55.0650649193915, 24.2896323387074 55.067311022043, 24.2857184428284 55.0673202676341, 24.285702442837 55.0650741642151))",62500.0
33,5.28,"POLYGON((24.2857184428284 55.0673202676341, 24.2896323387074 55.067311022043, 24.2896485601272 55.0695571238574, 24.2857344450501 55.069566370216, 24.2857184428284 55.0673202676341))",62500.0
3,0.48,"POLYGON((24.2857344450501 55.069566370216, 24.2896485601272 55.0695571238574, 24.2896647838082 55.0718032248347, 24.2857504495027 55.0718124719609, 24.2857344450501 55.069566370216))",62500.0
750,120.0,"POLYGON((24.2857504495027 55.0718124719609, 24.2896647838082 55.0718032248347, 24.289681009751 55.0740493249749, 24.2857664561863 55.0740585728689, 24.2857504495027 55.0718124719609))",62500.0
216,34.56,"POLYGON((24.2857664561863 55.0740585728689, 24.289681009751 55.0740493249749, 24.289697237956 55.0762954242781, 24.2857824651016 55.0763046729399, 24.2857664561863 55.0740585728689))",62500.0
74,11.84,"POLYGON((24.2857824651016 55.0763046729399, 24.289697237956 55.0762954242781, 24.2897134684236 55.0785415227443, 24.2857984762489 55.078550772174, 24.2857824651016 55.0763046729399))",62500.0
3,0.48,"POLYGON((24.2857984762489 55.078550772174, 24.2897134684236 55.0785415227443, 24.2897297011542 55.0807876203736, 24.2858144896287 55.0807968705712, 24.2857984762489 55.078550772174))",62500.0
102,16.32,"POLYGON((24.2858305052413 55.0830429681315, 24.2897459361482 55.0830337171658, 24.2897621734062 55.0852798131212, 24.2858465230873 55.0852890648549, 24.2858305052413 55.0830429681315))",62500.0
5,0.8,"POLYGON((24.2859106168125 55.0942734433808, 24.2898271450854 55.0942641885736, 24.2898433936693 55.0965102803446, 24.2859266458313 55.0965195359203, 24.2859106168125 55.0942734433808))",62500.0
3,0.48,"POLYGON((24.2904876407131 55.7231467601639, 24.2944668648789 55.723137286737, 24.2944837653161 55.7253831451539, 24.2905043127773 55.7253926193741, 24.2904876407131 55.7231467601639))",62500.0
8,1.28,"POLYGON((24.2905043127773 55.7253926193741, 24.2944837653161 55.7253831451539, 24.294500668145 55.727629002741, 24.2905209872007 55.7276384777546, 24.2905043127773 55.7253926193741))",62500.0
27,4.32,"POLYGON((24.2905209872007 55.7276384777546, 24.294500668145 55.727629002741, 24.2945175733659 55.7298748594981, 24.2905376639839 55.7298843353052, 24.2905209872007 55.7276384777546))",62500.0
8,1.28,"POLYGON((24.2905376639839 55.7298843353052, 24.2945175733659 55.7298748594981, 24.2945344809793 55.7321207154254, 24.2905543431273 55.7321301920261, 24.2905376639839 55.7298843353052))",62500.0
3,0.48,"POLYGON((24.2905543431273 55.7321301920261, 24.2945344809793 55.7321207154254, 24.2945513909857 55.7343665705228, 24.2905710246313 55.7343760479172, 24.2905543431273 55.7321301920261))",62500.0
3,0.48,"POLYGON((24.2905877084964 55.7366219029785, 24.2945683033856 55.7366124247904, 24.2945852181793 55.7388582782281, 24.2906043947231 55.7388677572101, 24.2905877084964 55.7366219029785))",62500.0
5,0.8,"POLYGON((24.2896161195486 55.0650649193915, 24.2935297939997 55.0650555487919, 24.2935462323256 55.0673016506655, 24.2896323387074 55.067311022043, 24.2896161195486 55.0650649193915))",62500.0
11,1.76,"POLYGON((24.2896323387074 55.067311022043, 24.2935462323256 55.0673016506655, 24.2935626729429 55.0695477517019, 24.2896485601272 55.0695571238574, 24.2896323387074 55.067311022043))",62500.0
3,0.48,"POLYGON((24.2896485601272 55.0695571238574, 24.2935626729429 55.0695477517019, 24.2935791158521 55.0717938519011, 24.2896647838082 55.0718032248347, 24.2896485601272 55.0695571238574))",62500.0
4,0.64,"POLYGON((24.2896647838082 55.0718032248347, 24.2935791158521 55.0717938519011, 24.2935955610535 55.0740399512632, 24.289681009751 55.0740493249749, 24.2896647838082 55.0718032248347))",62500.0
49,7.84,"POLYGON((24.289681009751 55.0740493249749, 24.2935955610535 55.0740399512632, 24.2936120085478 55.0762860497882, 24.289697237956 55.0762954242781, 24.289681009751 55.0740493249749))",62500.0
70,11.2,"POLYGON((24.2897134684236 55.0785415227443, 24.2936284583352 55.0785321474761, 24.2936449104162 55.0807782443269, 24.2897297011542 55.0807876203736, 24.2897134684236 55.0785415227443))",62500.0
64,10.24,"POLYGON((24.2897297011542 55.0807876203736, 24.2936449104162 55.0807782443269, 24.2936613647912 55.0830243403406, 24.2897459361482 55.0830337171658, 24.2897297011542 55.0807876203736))",62500.0
69,11.04,"POLYGON((24.2897459361482 55.0830337171658, 24.2936613647912 55.0830243403406, 24.2936778214607 55.0852704355174, 24.2897621734062 55.0852798131212, 24.2897459361482 55.0830337171658))",62500.0
18,2.88,"POLYGON((24.2928721610988 55.5097769489382, 24.2968298339164 55.5097674225983, 24.296846734579 55.5120133591775, 24.2928888364305 55.5120228863128, 24.2928721610988 55.5097769489382))",62500.0
3,0.48,"POLYGON((24.2928888364305 55.5120228863128, 24.296846734579 55.5120133591775, 24.2968636376214 55.5142592949243, 24.2929055141102 55.5142688228552, 24.2928888364305 55.5120228863128))",62500.0
