pop,den,geometry,area
102,4.08,"POLYGON((21.1370673292433 55.6878634272017, 21.136739248126 55.6923496177827, 21.1446816560188 55.6925347016702, 21.1450088300901 55.6880484801474, 21.1370673292433 55.6878634272017))",250000.0
484,19.36,"POLYGON((21.136739248126 55.6923496177827, 21.1364110743343 55.6968358037802, 21.1443543895282 55.6970209186165, 21.1446816560188 55.6925347016702, 21.136739248126 55.6923496177827))",250000.0
870,34.8,"POLYGON((21.1364110743343 55.6968358037802, 21.1360828078322 55.7013219851938, 21.1440270305827 55.7015071309859, 21.1443543895282 55.6970209186165, 21.1364110743343 55.6968358037802))",250000.0
2037,81.48,"POLYGON((21.1360828078322 55.7013219851938, 21.1357544485841 55.7058081620231, 21.1436995791464 55.7059933387783, 21.1440270305827 55.7015071309859, 21.1360828078322 55.7013219851938))",250000.0
1086,43.44,"POLYGON((21.1357544485841 55.7058081620231, 21.1354259965539 55.710294334268, 21.1433720351836 55.7104795419932, 21.1436995791464 55.7059933387783, 21.1357544485841 55.7058081620231))",250000.0
1443,57.72,"POLYGON((21.1354259965539 55.710294334268, 21.135097451706 55.7147805019282, 21.1430443986585 55.7149657406304, 21.1433720351836 55.7104795419932, 21.1354259965539 55.710294334268))",250000.0
541,21.64,"POLYGON((21.135097451706 55.7147805019282, 21.1347688140043 55.7192666650032, 21.1427166695354 55.7194519346897, 21.1430443986585 55.7149657406304, 21.135097451706 55.7147805019282))",250000.0
37,1.48,"POLYGON((21.1347688140043 55.7192666650032, 21.1344400834131 55.7237528234929, 21.1423888477785 55.7239381241706, 21.1427166695354 55.7194519346897, 21.1347688140043 55.7192666650032))",250000.0
109,4.36,"POLYGON((21.1344400834131 55.7237528234929, 21.1341112598962 55.7282389773969, 21.1420609333518 55.7284243090729, 21.1423888477785 55.7239381241706, 21.1344400834131 55.7237528234929))",250000.0
567,22.68,"POLYGON((21.1341112598962 55.7282389773969, 21.1337823434178 55.7327251267149, 21.1417329262196 55.7329104893964, 21.1420609333518 55.7284243090729, 21.1341112598962 55.7282389773969))",250000.0
1170,46.8,"POLYGON((21.1337823434178 55.7327251267149, 21.133453333942 55.7372112714466, 21.141404826346 55.7373966651405, 21.1417329262196 55.7329104893964, 21.1337823434178 55.7327251267149))",250000.0
811,32.44,"POLYGON((21.133453333942 55.7372112714466, 21.1331242314327 55.7416974115917, 21.1410766336951 55.7418828363053, 21.141404826346 55.7373966651405, 21.133453333942 55.7372112714466))",250000.0
553,22.12,"POLYGON((21.1331242314327 55.7416974115917, 21.132795035854 55.7461835471499, 21.140748348231 55.7463690028902, 21.1410766336951 55.7418828363053, 21.1331242314327 55.7416974115917))",250000.0
573,22.92,"POLYGON((21.132795035854 55.7461835471499, 21.1324657471698 55.7506696781209, 21.1404199699178 55.750855164895, 21.140748348231 55.7463690028902, 21.132795035854 55.7461835471499))",250000.0
16,0.64,"POLYGON((21.1324657471698 55.7506696781209, 21.132136365344 55.7551558045044, 21.1400914987195 55.7553413223193, 21.1404199699178 55.750855164895, 21.1324657471698 55.7506696781209))",250000.0
103,4.12,"POLYGON((21.132136365344 55.7551558045044, 21.1318068903407 55.7596419263001, 21.1397629346002 55.759827475163, 21.1400914987195 55.7553413223193, 21.132136365344 55.7551558045044))",250000.0
168,6.72,"POLYGON((21.1318068903407 55.7596419263001, 21.1314773221237 55.7641280435076, 21.1394342775239 55.7643136234256, 21.1397629346002 55.759827475163, 21.1318068903407 55.7596419263001))",250000.0
312,12.48,"POLYGON((21.1314773221237 55.7641280435076, 21.131147660657 55.7686141561268, 21.1391055274546 55.768799767107, 21.1394342775239 55.7643136234256, 21.1314773221237 55.7641280435076))",250000.0
107,4.28,"POLYGON((21.131147660657 55.7686141561268, 21.1308179059044 55.7731002641572, 21.1387766843563 55.7732859062067, 21.1391055274546 55.768799767107, 21.131147660657 55.7686141561268))",250000.0
28,1.12,"POLYGON((21.1308179059044 55.7731002641572, 21.1304880578298 55.7775863675985, 21.1384477481929 55.7777720407245, 21.1387766843563 55.7732859062067, 21.1308179059044 55.7731002641572))",250000.0
9,0.36,"POLYGON((21.1304880578298 55.7775863675985, 21.130158116397 55.7820724664506, 21.1381187189284 55.7822581706601, 21.1384477481929 55.7777720407245, 21.1304880578298 55.7775863675985))",250000.0
14,0.56,"POLYGON((21.130158116397 55.7820724664506, 21.1298280815699 55.786558560713, 21.1377895965267 55.7867442960132, 21.1381187189284 55.7822581706601, 21.130158116397 55.7820724664506))",250000.0
12,0.48,"POLYGON((21.1195504800915 55.9256252047102, 21.1192174374318 55.9301111519418, 21.1272082863725 55.9302978859187, 21.1275404083254 55.9258119073672, 21.1195504800915 55.9256252047102))",250000.0
17,0.68,"POLYGON((21.1192174374318 55.9301111519418, 21.1188843001733 55.9345970945735, 21.1268760700813 55.9347838598775, 21.1272082863725 55.9302978859187, 21.1192174374318 55.9301111519418))",250000.0
4,0.16,"POLYGON((21.1115312722502 56.0332866680818, 21.1111959490162 56.0377725048311, 21.119208973286 56.0379599926576, 21.1195433695346 56.0334741244144, 21.1115312722502 56.0332866680818))",250000.0
5,0.2,"POLYGON((21.1108605302941 56.042258336973, 21.1105250160468 56.0467441645073, 21.1185398950761 56.0469317153433, 21.1188744818122 56.0424458563006, 21.1108605302941 56.042258336973))",250000.0
34,1.36,"POLYGON((21.1105250160468 56.0467441645073, 21.1101894062368 56.0512299874335, 21.1182052130405 56.0514175697853, 21.1185398950761 56.0469317153433, 21.1105250160468 56.0467441645073))",250000.0
8,0.32,"POLYGON((21.1101894062368 56.0512299874335, 21.1098537008269 56.0557158057515, 21.1178704356681 56.0559034196262, 21.1182052130405 56.0514175697853, 21.1101894062368 56.0512299874335))",250000.0
17,0.68,"POLYGON((21.1098537008269 56.0557158057515, 21.1095178997797 56.0602016194608, 21.1175355629217 56.0603892648659, 21.1178704356681 56.0559034196262, 21.1098537008269 56.0557158057515))",250000.0
5,0.2,"POLYGON((21.1095178997797 56.0602016194608, 21.1091820030578 56.0646874285611, 21.117200594764 56.0648751055038, 21.1175355629217 56.0603892648659, 21.1095178997797 56.0602016194608))",250000.0
6,0.24,"POLYGON((21.1472964638457 55.6566448013708, 21.1469699357108 55.6611310549208, 21.1549060918046 55.6613154096664, 21.1552317146414 55.6568291253094, 21.1472964638457 55.6566448013708))",250000.0
71,2.84,"POLYGON((21.1469699357108 55.6611310549208, 21.1466433154062 55.6656173038964, 21.1545803770525 55.665801689456, 21.1549060918046 55.6613154096664, 21.1469699357108 55.6611310549208))",250000.0
3,0.12,"POLYGON((21.1466433154062 55.6656173038964, 21.1463166028962 55.6701035482972, 21.1542545703497 55.6702879646779, 21.1545803770525 55.665801689456, 21.1466433154062 55.6656173038964))",250000.0
2683,107.32,"POLYGON((21.1459897981452 55.674589788123, 21.1456629011176 55.6790760233735, 21.1536026809498 55.6792605014175, 21.1539286716606 55.6747742353318, 21.1459897981452 55.674589788123))",250000.0
2886,115.44,"POLYGON((21.1456629011176 55.6790760233735, 21.1453359117778 55.6835622540484, 21.1532765981816 55.6837467629345, 21.1536026809498 55.6792605014175, 21.1456629011176 55.6790760233735))",250000.0
51,2.04,"POLYGON((21.1453359117778 55.6835622540484, 21.1450088300901 55.6880484801474, 21.1529504233205 55.6882330198827, 21.1532765981816 55.6837467629345, 21.1453359117778 55.6835622540484))",250000.0
785,31.4,"POLYGON((21.1450088300901 55.6880484801474, 21.1446816560188 55.6925347016702, 21.1526241563309 55.6927192722617, 21.1529504233205 55.6882330198827, 21.1450088300901 55.6880484801474))",250000.0
3347,133.88,"POLYGON((21.1446816560188 55.6925347016702, 21.1443543895282 55.6970209186165, 21.1522977971772 55.6972055200713, 21.1526241563309 55.6927192722617, 21.1446816560188 55.6925347016702))",250000.0
2413,96.52,"POLYGON((21.1443543895282 55.6970209186165, 21.1440270305827 55.7015071309859, 21.1519713458239 55.7016917633111, 21.1522977971772 55.6972055200713, 21.1443543895282 55.6970209186165))",250000.0
3635,145.4,"POLYGON((21.1440270305827 55.7015071309859, 21.1436995791464 55.7059933387783, 21.1516448022352 55.7061780019808, 21.1519713458239 55.7016917633111, 21.1440270305827 55.7015071309859))",250000.0
1130,45.2,"POLYGON((21.1436995791464 55.7059933387783, 21.1433720351836 55.7104795419932, 21.1513181663755 55.7106642360802, 21.1516448022352 55.7061780019808, 21.1436995791464 55.7059933387783))",250000.0
4,0.16,"POLYGON((21.1433720351836 55.7104795419932, 21.1430443986585 55.7149657406304, 21.1509914382091 55.7151504656089, 21.1513181663755 55.7106642360802, 21.1433720351836 55.7104795419932))",250000.0
152,6.08,"POLYGON((21.1430443986585 55.7149657406304, 21.1427166695354 55.7194519346897, 21.1506646177004 55.7196366905667, 21.1509914382091 55.7151504656089, 21.1430443986585 55.7149657406304))",250000.0
59,2.36,"POLYGON((21.1423888477785 55.7239381241706, 21.1420609333518 55.7284243090729, 21.150010699513 55.7286091267682, 21.1503377048136 55.7241229109532, 21.1423888477785 55.7239381241706))",250000.0
438,17.52,"POLYGON((21.1420609333518 55.7284243090729, 21.1417329262196 55.7329104893964, 21.1496836017628 55.7330953380113, 21.150010699513 55.7286091267682, 21.1420609333518 55.7284243090729))",250000.0
531,21.24,"POLYGON((21.1417329262196 55.7329104893964, 21.141404826346 55.7373966651405, 21.1493564115273 55.7375815446823, 21.1496836017628 55.7330953380113, 21.1417329262196 55.7329104893964))",250000.0
63,2.52,"POLYGON((21.141404826346 55.7373966651405, 21.1410766336951 55.7418828363053, 21.1490291287707 55.7420677467809, 21.1493564115273 55.7375815446823, 21.141404826346 55.7373966651405))",250000.0
74,2.96,"POLYGON((21.1410766336951 55.7418828363053, 21.140748348231 55.7463690028902, 21.1487017534572 55.7465539443068, 21.1490291287707 55.7420677467809, 21.1410766336951 55.7418828363053))",250000.0
168,6.72,"POLYGON((21.140748348231 55.7463690028902, 21.1404199699178 55.750855164895, 21.1483742855509 55.7510401372596, 21.1487017534572 55.7465539443068, 21.140748348231 55.7463690028902))",250000.0
650,26.0,"POLYGON((21.1404199699178 55.750855164895, 21.1400914987195 55.7553413223193, 21.1480467250161 55.755526325639, 21.1483742855509 55.7510401372596, 21.1404199699178 55.750855164895))",250000.0
488,19.52,"POLYGON((21.1400914987195 55.7553413223193, 21.1397629346002 55.759827475163, 21.1477190718168 55.7600125094449, 21.1480467250161 55.755526325639, 21.1400914987195 55.7553413223193))",250000.0
32,1.28,"POLYGON((21.1397629346002 55.759827475163, 21.1394342775239 55.7643136234256, 21.1473913259171 55.7644986886768, 21.1477190718168 55.7600125094449, 21.1397629346002 55.759827475163))",250000.0
4,0.16,"POLYGON((21.1394342775239 55.7643136234256, 21.1391055274546 55.768799767107, 21.1470634872813 55.7689848633345, 21.1473913259171 55.7644986886768, 21.1394342775239 55.7643136234256))",250000.0
75,3.0,"POLYGON((21.1391055274546 55.768799767107, 21.1387766843563 55.7732859062067, 21.1467355558733 55.7734710334176, 21.1470634872813 55.7689848633345, 21.1391055274546 55.768799767107))",250000.0
342,13.68,"POLYGON((21.1384477481929 55.7777720407245, 21.1381187189284 55.7822581706601, 21.146079414597 55.7824433598592, 21.1464075316572 55.777957198926, 21.1384477481929 55.7777720407245))",250000.0
119,4.76,"POLYGON((21.1381187189284 55.7822581706601, 21.1377895965267 55.7867442960132, 21.1457512046569 55.786929516217, 21.146079414597 55.7824433598592, 21.1381187189284 55.7822581706601))",250000.0
13,0.52,"POLYGON((21.1377895965267 55.7867442960132, 21.1374603809518 55.7912304167834, 21.1454229018007 55.7914156679991, 21.1457512046569 55.786929516217, 21.1377895965267 55.7867442960132))",250000.0
8,0.32,"POLYGON((21.1371310721674 55.7957165329705, 21.1368016701375 55.8002026445742, 21.1447660171962 55.8003879578348, 21.1450945059925 55.7959018152051, 21.1371310721674 55.7957165329705))",250000.0
23,0.92,"POLYGON((21.1268760700813 55.9347838598775, 21.1265437594149 55.9392698292435, 21.1345365449625 55.9394561078523, 21.1348679343643 55.9349701072387, 21.1268760700813 55.9347838598775))",250000.0
9,0.36,"POLYGON((21.125546260798 55.9527277097807, 21.1252135722638 55.9572136607718, 21.1332100454772 55.9574000644439, 21.1335418117036 55.9529140821761, 21.125546260798 55.9527277097807))",250000.0
11,0.44,"POLYGON((21.1252135722638 55.9572136607718, 21.1248807891706 55.9616996071685, 21.1328781849528 55.9618860421244, 21.1332100454772 55.9574000644439, 21.1252135722638 55.9572136607718))",250000.0
7,0.28,"POLYGON((21.1215477493794 56.0065588183714, 21.1212139237015 56.0110447142085, 21.1292214850009 56.011231493763, 21.1295543852314 56.0067455665627, 21.1215477493794 56.0065588183714))",250000.0
31,1.24,"POLYGON((21.1198776705953 56.0289882515715, 21.1195433695346 56.0334741244144, 21.127555562007 56.0336610608943, 21.1278889363079 56.0291751566518, 21.1198776705953 56.0289882515715))",250000.0
26,1.04,"POLYGON((21.1195433695346 56.0334741244144, 21.119208973286 56.0379599926576, 21.1272220927809 56.0381469605443, 21.127555562007 56.0336610608943, 21.1195433695346 56.0334741244144))",250000.0
15,0.5999999994140616,"POLYGON((21.1555572455983 55.6523428363853, 21.1552317146414 55.6568291253094, 21.1631670573169 55.6570129366228, 21.1634916831947 55.6525266169841, 21.1555572455983 55.6523428363853))",250000.000244141
187,7.48,"POLYGON((21.1552317146414 55.6568291253094, 21.1549060918046 55.6613154096664, 21.1628423398136 55.6614992517014, 21.1631670573169 55.6570129366228, 21.1552317146414 55.6568291253094))",250000.0
163,6.520000006367197,"POLYGON((21.1549060918046 55.6613154096664, 21.1545803770525 55.665801689456, 21.1625175306496 55.6659855622197, 21.1628423398136 55.6614992517014, 21.1549060918046 55.6613154096664))",249999.999755859
1146,45.840000044765695,"POLYGON((21.1542545703497 55.6702879646779, 21.1539286716606 55.6747742353318, 21.1618676371979 55.6749581695738, 21.1621926297895 55.6704718681772, 21.1542545703497 55.6702879646779))",249999.999755859
3721,148.83999985464823,"POLYGON((21.1539286716606 55.6747742353318, 21.1536026809498 55.6792605014175, 21.1615425528393 55.6794444664091, 21.1618676371979 55.6749581695738, 21.1539286716606 55.6747742353318))",250000.000244141
1073,42.92,"POLYGON((21.1536026809498 55.6792605014175, 21.1532765981816 55.6837467629345, 21.1612173766782 55.6839307586829, 21.1615425528393 55.6794444664091, 21.1536026809498 55.6792605014175))",250000.0
1334,53.360000052109456,"POLYGON((21.1532765981816 55.6837467629345, 21.1529504233205 55.6882330198827, 21.1608921086793 55.6884170463948, 21.1612173766782 55.6839307586829, 21.1532765981816 55.6837467629345))",249999.999755859
1396,55.84000005453133,"POLYGON((21.1526241563309 55.6927192722617, 21.1522977971772 55.6972055200713, 21.1602412970259 55.6973896081318, 21.1605667488071 55.6929033295445, 21.1526241563309 55.6927192722617))",249999.999755859
1478,59.11999994226554,"POLYGON((21.1522977971772 55.6972055200713, 21.1519713458239 55.7016917633111, 21.1599157533004 55.7018758821564, 21.1602412970259 55.6973896081318, 21.1522977971772 55.6972055200713))",250000.000244141
576,23.04,"POLYGON((21.1519713458239 55.7016917633111, 21.1516448022352 55.7061780019808, 21.159590117595 55.7063621516178, 21.1599157533004 55.7018758821564, 21.1519713458239 55.7016917633111))",250000.0
957,38.28000003738287,"POLYGON((21.1516448022352 55.7061780019808, 21.1513181663755 55.7106642360802, 21.159264389874 55.7108484165161, 21.159590117595 55.7063621516178, 21.1516448022352 55.7061780019808))",249999.999755859
720,28.799999971874957,"POLYGON((21.1513181663755 55.7106642360802, 21.1509914382091 55.7151504656089, 21.1589385701021 55.7153346768506, 21.159264389874 55.7108484165161, 21.1513181663755 55.7106642360802))",250000.000244141
10,0.4000000003906256,"POLYGON((21.1509914382091 55.7151504656089, 21.1506646177004 55.7196366905667, 21.1586126582434 55.7198209326213, 21.1589385701021 55.7153346768506, 21.1509914382091 55.7151504656089))",249999.999755859
12,0.48,"POLYGON((21.1506646177004 55.7196366905667, 21.1503377048136 55.7241229109532, 21.1582866542625 55.7243071838278, 21.1586126582434 55.7198209326213, 21.1506646177004 55.7196366905667))",250000.0
5,0.2000000001953128,"POLYGON((21.150010699513 55.7286091267682, 21.1496836017628 55.7330953380113, 21.1576343697913 55.733279672547, 21.1579605581237 55.7287934304698, 21.150010699513 55.7286091267682))",249999.999755859
8,0.31999999968749954,"POLYGON((21.1493564115273 55.7375815446823, 21.1490291287707 55.7420677467809, 21.1569817164032 55.7422521430057, 21.1573080892297 55.737765910059, 21.1493564115273 55.7375815446823))",250000.000244141
11,0.4400000004296881,"POLYGON((21.1490291287707 55.7420677467809, 21.1487017534572 55.7465539443068, 21.1566552512761 55.7467383713868, 21.1569817164032 55.7422521430057, 21.1490291287707 55.7420677467809))",249999.999755859
600,23.999999976562464,"POLYGON((21.1487017534572 55.7465539443068, 21.1483742855509 55.7510401372596, 21.1563286938126 55.7512245952018, 21.1566552512761 55.7467383713868, 21.1487017534572 55.7465539443068))",250000.000244141
453,18.12000001769534,"POLYGON((21.1483742855509 55.7510401372596, 21.1480467250161 55.755526325639, 21.1560020439771 55.7557108144506, 21.1563286938126 55.7512245952018, 21.1483742855509 55.7510401372596))",249999.999755859
147,5.879999994257804,"POLYGON((21.1480467250161 55.755526325639, 21.1477190718168 55.7600125094449, 21.1556753017336 55.7601970291328, 21.1560020439771 55.7557108144506, 21.1480467250161 55.755526325639))",250000.000244141
280,11.2,"POLYGON((21.1477190718168 55.7600125094449, 21.1473913259171 55.7644986886768, 21.1553484670466 55.7646832392481, 21.1556753017336 55.7601970291328, 21.1477190718168 55.7600125094449))",250000.0
57,2.280000002226566,"POLYGON((21.1473913259171 55.7644986886768, 21.1470634872813 55.7689848633345, 21.1550215398801 55.7691694447963, 21.1553484670466 55.7646832392481, 21.1473913259171 55.7644986886768))",249999.999755859
59,2.360000002304691,"POLYGON((21.127555562007 56.0336610608943, 21.1272220927809 56.0381469605443, 21.1352353072381 56.0383334084781, 21.1355678494045 56.0338474775083, 21.127555562007 56.0336610608943))",249999.999755859
73,2.9199999971484334,"POLYGON((21.1272220927809 56.0381469605443, 21.1268885285926 56.0426328556015, 21.1349026703723 56.0428193348623, 21.1352353072381 56.0383334084781, 21.1272220927809 56.0381469605443))",250000.000244141
25,1.000000000976564,"POLYGON((21.1268885285926 56.0426328556015, 21.126554869405 56.0471187460655, 21.1345699387703 56.0473052566606, 21.1349026703723 56.0428193348623, 21.1268885285926 56.0426328556015))",249999.999755859
3,0.12,"POLYGON((21.126554869405 56.0471187460655, 21.1262211151809 56.0516046319361, 21.134237112395 56.0517911738727, 21.1345699387703 56.0473052566606, 21.126554869405 56.0471187460655))",250000.0
24,0.96,"POLYGON((21.1631670573169 55.6570129366228, 21.1628423398136 55.6614992517014, 21.1707786794834 55.6616825810132, 21.1711024916177 55.6571962352983, 21.1631670573169 55.6570129366228))",250000.0
374,14.959999985390603,"POLYGON((21.1628423398136 55.6614992517014, 21.1625175306496 55.6659855622197, 21.1704547759429 55.6661689221747, 21.1707786794834 55.6616825810132, 21.1628423398136 55.6614992517014))",250000.000244141
1650,66.00000006445322,"POLYGON((21.1625175306496 55.6659855622197, 21.1621926297895 55.6704718681772, 21.1701307809609 55.6706552587824, 21.1704547759429 55.6661689221747, 21.1625175306496 55.6659855622197))",249999.999755859
1789,71.55999993011709,"POLYGON((21.1621926297895 55.6704718681772, 21.1618676371979 55.6749581695738, 21.1698066945021 55.6751415908362, 21.1701307809609 55.6706552587824, 21.1621926297895 55.6704718681772))",250000.000244141
1232,49.280000048125075,"POLYGON((21.1618676371979 55.6749581695738, 21.1615425528393 55.6794444664091, 21.1694825165311 55.6796279183357, 21.1698066945021 55.6751415908362, 21.1618676371979 55.6749581695738))",249999.999755859
2899,115.96,"POLYGON((21.1615425528393 55.6794444664091, 21.1612173766782 55.6839307586829, 21.1691582470128 55.6841142412806, 21.1694825165311 55.6796279183357, 21.1615425528393 55.6794444664091))",250000.0
2764,110.55999989203109,"POLYGON((21.1612173766782 55.6839307586829, 21.1608921086793 55.6884170463948, 21.1688338859115 55.6886005596707, 21.1691582470128 55.6841142412806, 21.1612173766782 55.6839307586829))",250000.000244141
588,23.520000022968784,"POLYGON((21.1608921086793 55.6884170463948, 21.1605667488071 55.6929033295445, 21.1685094331921 55.6930868735056, 21.1688338859115 55.6886005596707, 21.1608921086793 55.6884170463948))",249999.999755859
2351,94.04000009183608,"POLYGON((21.1602412970259 55.6973896081318, 21.1599157533004 55.7018758821564, 21.1678602527569 55.7020594875089, 21.168184888819 55.6975731827851, 21.1602412970259 55.6973896081318))",249999.999755859
389,15.56,"POLYGON((21.1599157533004 55.7018758821564, 21.159590117595 55.7063621516178, 21.1675355249702 55.7065457876766, 21.1678602527569 55.7020594875089, 21.1599157533004 55.7018758821564))",250000.0
502,20.079999980390596,"POLYGON((21.159590117595 55.7063621516178, 21.159264389874 55.7108484165161, 21.1672107054237 55.7110320832881, 21.1675355249702 55.7065457876766, 21.159590117595 55.7063621516178))",250000.000244141
354,14.160000013828146,"POLYGON((21.159264389874 55.7108484165161, 21.1589385701021 55.7153346768506, 21.1668857940817 55.7155183743429, 21.1672107054237 55.7110320832881, 21.159264389874 55.7108484165161))",249999.999755859
27,1.0799999989453108,"POLYGON((21.1589385701021 55.7153346768506, 21.1586126582434 55.7198209326213, 21.1665607909087 55.7200046608408, 21.1668857940817 55.7155183743429, 21.1589385701021 55.7153346768506))",250000.000244141
12,0.4800000004687507,"POLYGON((21.1573080892297 55.737765910059, 21.1569817164032 55.7422521430057, 21.1649343963363 55.7424360249669, 21.165259859197 55.7379497612578, 21.1573080892297 55.737765910059))",249999.999755859
34,1.359999998671873,"POLYGON((21.1569817164032 55.7422521430057, 21.1566552512761 55.7467383713868, 21.1646088414313 55.7469222841173, 21.1649343963363 55.7424360249669, 21.1569817164032 55.7422521430057))",250000.000244141
270,10.80000001054689,"POLYGON((21.1566552512761 55.7467383713868, 21.1563286938126 55.7512245952018, 21.1642831944464 55.7514085387088, 21.1646088414313 55.7469222841173, 21.1566552512761 55.7467383713868))",249999.999755859
267,10.679999989570296,"POLYGON((21.1563286938126 55.7512245952018, 21.1560020439771 55.7557108144506, 21.1639574553459 55.7558947887411, 21.1642831944464 55.7514085387088, 21.1563286938126 55.7512245952018))",250000.000244141
261,10.440000010195329,"POLYGON((21.1560020439771 55.7557108144506, 21.1556753017336 55.7601970291328, 21.1636316240941 55.7603810342139, 21.1639574553459 55.7558947887411, 21.1560020439771 55.7557108144506))",249999.999755859
262,10.48,"POLYGON((21.1556753017336 55.7601970291328, 21.1553484670466 55.7646832392481, 21.1633057006555 55.7648672751268, 21.1636316240941 55.7603810342139, 21.1556753017336 55.7601970291328))",250000.0
3,0.12,"POLYGON((21.1352353072381 56.0383334084781, 21.1349026703723 56.0428193348623, 21.1429169068883 56.0430052940699, 21.1432486163945 56.0385193364458, 21.1352353072381 56.0383334084781))",250000.0
101,4.039999996054681,"POLYGON((21.1714262123811 55.6527098850303, 21.1711024916177 55.6571962352983, 21.1790380172894 55.6573790213232, 21.1793608329031 55.6528926405113, 21.1714262123811 55.6527098850303))",250000.000244141
47,1.88,"POLYGON((21.1711024916177 55.6571962352983, 21.1707786794834 55.6616825810132, 21.1787151105593 55.6618653975889, 21.1790380172894 55.6573790213232, 21.1711024916177 55.6571962352983))",250000.0
1784,71.3600000696876,"POLYGON((21.1707786794834 55.6616825810132, 21.1704547759429 55.6661689221747, 21.1783921126775 55.6663517693082, 21.1787151105593 55.6618653975889, 21.1707786794834 55.6616825810132))",249999.999755859
4034,161.35999984242164,"POLYGON((21.1704547759429 55.6661689221747, 21.1701307809609 55.6706552587824, 21.178069023609 55.6708381364807, 21.1783921126775 55.6663517693082, 21.1704547759429 55.6661689221747))",250000.000244141
3741,149.64000014613302,"POLYGON((21.1701307809609 55.6706552587824, 21.1698066945021 55.6751415908362, 21.1777458433184 55.6753244991063, 21.178069023609 55.6708381364807, 21.1701307809609 55.6706552587824))",249999.999755859
5494,219.7599997853903,"POLYGON((21.1698066945021 55.6751415908362, 21.1694825165311 55.6796279183357, 21.1774225717705 55.6798108571845, 21.1777458433184 55.6753244991063, 21.1698066945021 55.6751415908362))",250000.000244141
3323,132.92,"POLYGON((21.1694825165311 55.6796279183357, 21.1691582470128 55.6841142412806, 21.1770992089301 55.6842972107151, 21.1774225717705 55.6798108571845, 21.1694825165311 55.6796279183357))",250000.0
1768,70.7200000690626,"POLYGON((21.1691582470128 55.6841142412806, 21.1688338859115 55.6886005596707, 21.1767757547619 55.6887835596979, 21.1770992089301 55.6842972107151, 21.1691582470128 55.6841142412806))",249999.999755859
1577,63.079999938398345,"POLYGON((21.1688338859115 55.6886005596707, 21.1685094331921 55.6930868735056, 21.1764522092307 55.6932699041324, 21.1767757547619 55.6887835596979, 21.1688338859115 55.6886005596707))",250000.000244141
3,0.12000000011718767,"POLYGON((21.1685094331921 55.6930868735056, 21.168184888819 55.6975731827851, 21.1761285723011 55.6977562440186, 21.1764522092307 55.6932699041324, 21.1685094331921 55.6930868735056))",249999.999755859
29,1.16,"POLYGON((21.1678602527569 55.7020594875089, 21.1675355249702 55.7065457876766, 21.1754810241055 55.7067289101443, 21.1758048439378 55.702242579356, 21.1678602527569 55.7020594875089))",250000.0
18,0.7200000007031261,"POLYGON((21.1675355249702 55.7065457876766, 21.1672107054237 55.7110320832881, 21.1751571127687 55.7112152363833, 21.1754810241055 55.7067289101443, 21.1675355249702 55.7065457876766))",249999.999755859
40,1.5999999984374977,"POLYGON((21.1672107054237 55.7110320832881, 21.1668857940817 55.7155183743429, 21.1748331098922 55.7157015580728, 21.1751571127687 55.7112152363833, 21.1672107054237 55.7110320832881))",250000.000244141
138,5.520000005390633,"POLYGON((21.1668857940817 55.7155183743429, 21.1665607909087 55.7200046608408, 21.1745090154404 55.7201878752123, 21.1748331098922 55.7157015580728, 21.1668857940817 55.7155183743429))",249999.999755859
246,9.84,"POLYGON((21.1665607909087 55.7200046608408, 21.1662356958693 55.7244909427816, 21.1741848293781 55.7246741878017, 21.1745090154404 55.7201878752123, 21.1665607909087 55.7200046608408))",250000.0
143,5.719999994414054,"POLYGON((21.1662356958693 55.7244909427816, 21.165910508928 55.7289772201648, 21.1738605516697 55.7291604958405, 21.1741848293781 55.7246741878017, 21.1662356958693 55.7244909427816))",250000.000244141
50,2.000000001953128,"POLYGON((21.165910508928 55.7289772201648, 21.1655852300491 55.7334634929903, 21.1735361822799 55.7336467993287, 21.1738605516697 55.7291604958405, 21.165910508928 55.7289772201648))",249999.999755859
18,0.72,"POLYGON((21.1655852300491 55.7334634929903, 21.165259859197 55.7379497612578, 21.173211721173 55.7381330982657, 21.1735361822799 55.7336467993287, 21.1655852300491 55.7334634929903))",250000.0
88,3.520000003437505,"POLYGON((21.1649343963363 55.7424360249669, 21.1646088414313 55.7469222841173, 21.1725625236665 55.7471056824856, 21.1728871683138 55.7426193926514, 21.1649343963363 55.7424360249669))",249999.999755859
152,6.079999994062491,"POLYGON((21.1646088414313 55.7469222841173, 21.1642831944464 55.7514085387088, 21.1722377871958 55.7515919677677, 21.1725625236665 55.7471056824856, 21.1646088414313 55.7469222841173))",250000.000244141
112,4.480000004375007,"POLYGON((21.1642831944464 55.7514085387088, 21.1639574553459 55.7558947887411, 21.171912958866 55.7560782484977, 21.1722377871958 55.7515919677677, 21.1642831944464 55.7514085387088))",249999.999755859
17,0.6799999993359365,"POLYGON((21.1639574553459 55.7558947887411, 21.1636316240941 55.7603810342139, 21.1715880386416 55.7605645246752, 21.171912958866 55.7560782484977, 21.1639574553459 55.7558947887411))",250000.000244141
120,4.800000004687507,"POLYGON((21.1793608329031 55.6528926405113, 21.1790380172894 55.6573790213232, 21.1869736340776 55.6575612946847, 21.1872955445065 55.6530748834144, 21.1793608329031 55.6528926405113))",249999.999755859
